Timestamp,Hour,Minute,DayOfWeek,Total_Usage_W
2024-01-24 06:00:00,6,0,2,19312.29
2024-01-24 06:05:00,6,5,2,19317.37
2024-01-24 06:10:00,6,10,2,19317.34
2024-01-24 06:15:00,6,15,2,19312.43
2024-01-24 06:20:00,6,20,2,11299.1
2024-01-24 06:25:00,6,25,2,11297.95
2024-01-24 06:30:00,6,30,2,0.21
2024-01-24 06:35:00,6,35,2,0.31
2024-01-24 06:40:00,6,40,2,0.0
2024-01-24 06:45:00,6,45,2,4.66
2024-01-24 06:50:00,6,50,2,3.38
2024-01-24 06:55:00,6,55,2,0.0
2024-01-24 07:00:00,7,0,2,699.48
2024-01-24 07:05:00,7,5,2,702.87
2024-01-24 07:10:00,7,10,2,703.74
2024-01-24 07:15:00,7,15,2,696.21
2024-01-24 07:20:00,7,20,2,697.0
2024-01-24 07:25:00,7,25,2,695.6
2024-01-24 07:30:00,7,30,2,0.79
2024-01-24 07:35:00,7,35,2,0.0
2024-01-24 07:40:00,7,40,2,0.0
2024-01-24 07:45:00,7,45,2,0.0
2024-01-24 07:50:00,7,50,2,0.68
2024-01-24 07:55:00,7,55,2,1.58
2024-01-24 08:00:00,8,0,2,701.11
2024-01-24 08:05:00,8,5,2,698.3
2024-01-24 08:10:00,8,10,2,699.41
2024-01-24 08:15:00,8,15,2,703.38
2024-01-24 08:20:00,8,20,2,696.7
2024-01-24 08:25:00,8,25,2,703.56
2024-01-24 08:30:00,8,30,2,0.0
2024-01-24 08:35:00,8,35,2,0.0
2024-01-24 08:40:00,8,40,2,4.44
2024-01-24 08:45:00,8,45,2,3.26
2024-01-24 08:50:00,8,50,2,1.86
2024-01-24 08:55:00,8,55,2,1.58
2024-01-24 09:00:00,9,0,2,1926.04
2024-01-24 09:05:00,9,5,2,1926.86
2024-01-24 09:10:00,9,10,2,1933.93
2024-01-24 09:15:00,9,15,2,1932.5
2024-01-24 09:20:00,9,20,2,1934.11
2024-01-24 09:25:00,9,25,2,1926.59
2024-01-24 09:30:00,9,30,2,1225.67
2024-01-24 09:35:00,9,35,2,1228.35
2024-01-24 09:40:00,9,40,2,1234.9
2024-01-24 09:45:00,9,45,2,1226.14
2024-01-24 09:50:00,9,50,2,1231.29
2024-01-24 09:55:00,9,55,2,1226.39
2024-01-24 10:00:00,10,0,2,1943.44
2024-01-24 10:05:00,10,5,2,1940.98
2024-01-24 10:10:00,10,10,2,1940.48
2024-01-24 10:15:00,10,15,2,1943.2
2024-01-24 10:20:00,10,20,2,1944.84
2024-01-24 10:25:00,10,25,2,1941.68
2024-01-24 10:30:00,10,30,2,1248.66
2024-01-24 10:35:00,10,35,2,1242.94
2024-01-24 10:40:00,10,40,2,1241.85
2024-01-24 10:45:00,10,45,2,1248.75
2024-01-24 10:50:00,10,50,2,1246.12
2024-01-24 10:55:00,10,55,2,1247.14
2024-01-24 11:00:00,11,0,2,3232.74
2024-01-24 11:05:00,11,5,2,3229.25
2024-01-24 11:10:00,11,10,2,3234.26
2024-01-24 11:15:00,11,15,2,3227.04
2024-01-24 11:20:00,11,20,2,3228.96
2024-01-24 11:25:00,11,25,2,3227.96
2024-01-24 11:30:00,11,30,2,2532.61
2024-01-24 11:35:00,11,35,2,2526.53
2024-01-24 11:40:00,11,40,2,2531.09
2024-01-24 11:45:00,11,45,2,2528.49
2024-01-24 11:50:00,11,50,2,2529.74
2024-01-24 11:55:00,11,55,2,2531.39
2024-01-24 12:00:00,12,0,2,3231.49
2024-01-24 12:05:00,12,5,2,3228.84
2024-01-24 12:10:00,12,10,2,3232.18
2024-01-24 12:15:00,12,15,2,3225.64
2024-01-24 12:20:00,12,20,2,3225.82
2024-01-24 12:25:00,12,25,2,3234.1
2024-01-24 12:30:00,12,30,2,2533.11
2024-01-24 12:35:00,12,35,2,2532.54
2024-01-24 12:40:00,12,40,2,2532.69
2024-01-24 12:45:00,12,45,2,2527.09
2024-01-24 12:50:00,12,50,2,2532.74
2024-01-24 12:55:00,12,55,2,2531.81
2024-01-24 13:00:00,13,0,2,726.19
2024-01-24 13:05:00,13,5,2,731.05
2024-01-24 13:10:00,13,10,2,729.42
2024-01-24 13:15:00,13,15,2,727.52
2024-01-24 13:20:00,13,20,2,728.24
2024-01-24 13:25:00,13,25,2,734.63
2024-01-24 13:30:00,13,30,2,29.74
2024-01-24 13:35:00,13,35,2,25.64
2024-01-24 13:40:00,13,40,2,27.57
2024-01-24 13:45:00,13,45,2,30.06
2024-01-24 13:50:00,13,50,2,30.15
2024-01-24 13:55:00,13,55,2,30.17
2024-01-24 14:00:00,14,0,2,2168.64
2024-01-24 14:05:00,14,5,2,2166.8
2024-01-24 14:10:00,14,10,2,2167.64
2024-01-24 14:15:00,14,15,2,2172.16
2024-01-24 14:20:00,14,20,2,2168.99
2024-01-24 14:25:00,14,25,2,2169.77
2024-01-24 14:30:00,14,30,2,1470.52
2024-01-24 14:35:00,14,35,2,1473.04
2024-01-24 14:40:00,14,40,2,1471.24
2024-01-24 14:45:00,14,45,2,1474.3
2024-01-24 14:50:00,14,50,2,1468.61
2024-01-24 14:55:00,14,55,2,1472.44
2024-01-24 15:00:00,15,0,2,2137.04
2024-01-24 15:05:00,15,5,2,2139.07
2024-01-24 15:10:00,15,10,2,2143.21
2024-01-24 15:15:00,15,15,2,2144.54
2024-01-24 15:20:00,15,20,2,2140.55
2024-01-24 15:25:00,15,25,2,2136.18
2024-01-24 15:30:00,15,30,2,1439.16
2024-01-24 15:35:00,15,35,2,1444.09
2024-01-24 15:40:00,15,40,2,1438.25
2024-01-24 15:45:00,15,45,2,1440.54
2024-01-24 15:50:00,15,50,2,1442.98
2024-01-24 15:55:00,15,55,2,1435.35
2024-01-24 16:00:00,16,0,2,2141.75
2024-01-24 16:05:00,16,5,2,2141.31
2024-01-24 16:10:00,16,10,2,2135.05
2024-01-24 16:15:00,16,15,2,2140.13
2024-01-24 16:20:00,16,20,2,2143.34
2024-01-24 16:25:00,16,25,2,2140.11
2024-01-24 16:30:00,16,30,2,1440.19
2024-01-24 16:35:00,16,35,2,1444.48
2024-01-24 16:40:00,16,40,2,1435.44
2024-01-24 16:45:00,16,45,2,1444.12
2024-01-24 16:50:00,16,50,2,1436.39
2024-01-24 16:55:00,16,55,2,1442.56
2024-01-24 17:00:00,17,0,2,2139.88
2024-01-24 17:05:00,17,5,2,2140.07
2024-01-24 17:10:00,17,10,2,2144.93
2024-01-24 17:15:00,17,15,2,2138.52
2024-01-24 17:20:00,17,20,2,2142.29
2024-01-24 17:25:00,17,25,2,2135.86
2024-01-24 17:30:00,17,30,2,1444.52
2024-01-24 17:35:00,17,35,2,1435.96
2024-01-24 17:40:00,17,40,2,1440.16
2024-01-24 17:45:00,17,45,2,1442.04
2024-01-24 17:50:00,17,50,2,1441.4
2024-01-24 17:55:00,17,55,2,1439.29
2024-01-24 18:00:00,18,0,2,2224.04
2024-01-24 18:05:00,18,5,2,2216.71
2024-01-24 18:10:00,18,10,2,2223.16
2024-01-24 18:15:00,18,15,2,2224.19
2024-01-24 18:20:00,18,20,2,2215.0
2024-01-24 18:25:00,18,25,2,2217.96
2024-01-24 18:30:00,18,30,2,1517.9
2024-01-24 18:35:00,18,35,2,1515.8
2024-01-24 18:40:00,18,40,2,1519.56
2024-01-24 18:45:00,18,45,2,1516.06
2024-01-24 18:50:00,18,50,2,1520.13
2024-01-24 18:55:00,18,55,2,1521.79
2024-01-24 19:00:00,19,0,2,3339.16
2024-01-24 19:05:00,19,5,2,3337.31
2024-01-24 19:10:00,19,10,2,3344.47
2024-01-24 19:15:00,19,15,2,3342.97
2024-01-24 19:20:00,19,20,2,3343.72
2024-01-24 19:25:00,19,25,2,3337.97
2024-01-24 19:30:00,19,30,2,2626.57
2024-01-24 19:35:00,19,35,2,2625.19
2024-01-24 19:40:00,19,40,2,2620.04
2024-01-24 19:45:00,19,45,2,2628.21
2024-01-24 19:50:00,19,50,2,2622.99
2024-01-24 19:55:00,19,55,2,2627.34
2024-01-24 20:00:00,20,0,2,2702.19
2024-01-24 20:05:00,20,5,2,2709.74
2024-01-24 20:10:00,20,10,2,2703.76
2024-01-24 20:15:00,20,15,2,2706.92
2024-01-24 20:20:00,20,20,2,2702.27
2024-01-24 20:25:00,20,25,2,2701.34
2024-01-24 20:30:00,20,30,2,2003.24
2024-01-24 20:35:00,20,35,2,2004.59
2024-01-24 20:40:00,20,40,2,2009.3
2024-01-24 20:45:00,20,45,2,2008.59
2024-01-24 20:50:00,20,50,2,2000.78
2024-01-24 20:55:00,20,55,2,2003.25
2024-01-24 21:00:00,21,0,2,2700.58
2024-01-24 21:05:00,21,5,2,2702.53
2024-01-24 21:10:00,21,10,2,2707.63
2024-01-24 21:15:00,21,15,2,2704.03
2024-01-24 21:20:00,21,20,2,2707.22
2024-01-24 21:25:00,21,25,2,2706.76
2024-01-24 21:30:00,21,30,2,2001.36
2024-01-24 21:35:00,21,35,2,2008.72
2024-01-24 21:40:00,21,40,2,2005.26
2024-01-24 21:45:00,21,45,2,2007.81
2024-01-24 21:50:00,21,50,2,2004.99
2024-01-24 21:55:00,21,55,2,2005.51
2024-01-24 22:00:00,22,0,2,2376.11
2024-01-24 22:05:00,22,5,2,2381.36
2024-01-24 22:10:00,22,10,2,2380.72
2024-01-24 22:15:00,22,15,2,2378.82
2024-01-24 22:20:00,22,20,2,2380.2
2024-01-24 22:25:00,22,25,2,2377.31
2024-01-24 22:30:00,22,30,2,1684.23
2024-01-24 22:35:00,22,35,2,1675.42
2024-01-24 22:40:00,22,40,2,1676.74
2024-01-24 22:45:00,22,45,2,1676.51
2024-01-24 22:50:00,22,50,2,1684.34
2024-01-24 22:55:00,22,55,2,1677.6
2024-01-24 23:00:00,23,0,2,2380.0
2024-01-24 23:05:00,23,5,2,2376.49
2024-01-24 23:10:00,23,10,2,2375.42
2024-01-24 23:15:00,23,15,2,2375.73
2024-01-24 23:20:00,23,20,2,2382.59
2024-01-24 23:25:00,23,25,2,2379.17
2024-01-24 23:30:00,23,30,2,1678.55
2024-01-24 23:35:00,23,35,2,1683.17
2024-01-24 23:40:00,23,40,2,1684.47
2024-01-24 23:45:00,23,45,2,1676.61
2024-01-24 23:50:00,23,50,2,1675.79
2024-01-24 23:55:00,23,55,2,1676.44
2024-01-25 00:00:00,0,0,3,2381.72
2024-01-25 00:05:00,0,5,3,2378.34
2024-01-25 00:10:00,0,10,3,2379.55
2024-01-25 00:15:00,0,15,3,2381.31
2024-01-25 00:20:00,0,20,3,2381.79
2024-01-25 00:25:00,0,25,3,2376.99
2024-01-25 00:30:00,0,30,3,1677.43
2024-01-25 00:35:00,0,35,3,1679.17
2024-01-25 00:40:00,0,40,3,1681.89
2024-01-25 00:45:00,0,45,3,1684.72
2024-01-25 00:50:00,0,50,3,1680.13
2024-01-25 00:55:00,0,55,3,1675.36
2024-01-25 01:00:00,1,0,3,2384.01
2024-01-25 01:05:00,1,5,3,2376.54
2024-01-25 01:10:00,1,10,3,2375.8
2024-01-25 01:15:00,1,15,3,2375.42
2024-01-25 01:20:00,1,20,3,2377.65
2024-01-25 01:25:00,1,25,3,2380.71
2024-01-25 01:30:00,1,30,3,1681.92
2024-01-25 01:35:00,1,35,3,1679.34
2024-01-25 01:40:00,1,40,3,1678.41
2024-01-25 01:45:00,1,45,3,1676.18
2024-01-25 01:50:00,1,50,3,1681.16
2024-01-25 01:55:00,1,55,3,1678.43
2024-01-25 02:00:00,2,0,3,2383.26
2024-01-25 02:05:00,2,5,3,2380.1
2024-01-25 02:10:00,2,10,3,2376.3
2024-01-25 02:15:00,2,15,3,2382.09
2024-01-25 02:20:00,2,20,3,2379.17
2024-01-25 02:25:00,2,25,3,2379.71
2024-01-25 02:30:00,2,30,3,1682.6
2024-01-25 02:35:00,2,35,3,1679.57
2024-01-25 02:40:00,2,40,3,1678.02
2024-01-25 02:45:00,2,45,3,1684.26
2024-01-25 02:50:00,2,50,3,1684.42
2024-01-25 02:55:00,2,55,3,1678.21
2024-01-25 03:00:00,3,0,3,2381.26
2024-01-25 03:05:00,3,5,3,2384.44
2024-01-25 03:10:00,3,10,3,2384.53
2024-01-25 03:15:00,3,15,3,2381.28
2024-01-25 03:20:00,3,20,3,2381.79
2024-01-25 03:25:00,3,25,3,2384.34
2024-01-25 03:30:00,3,30,3,1684.26
2024-01-25 03:35:00,3,35,3,1679.01
2024-01-25 03:40:00,3,40,3,1683.35
2024-01-25 03:45:00,3,45,3,1684.4
2024-01-25 03:50:00,3,50,3,1676.14
2024-01-25 03:55:00,3,55,3,1677.63
2024-01-25 04:00:00,4,0,3,2378.31
2024-01-25 04:05:00,4,5,3,2378.15
2024-01-25 04:10:00,4,10,3,2378.76
2024-01-25 04:15:00,4,15,3,2377.45
2024-01-25 04:20:00,4,20,3,2377.12
2024-01-25 04:25:00,4,25,3,2375.39
2024-01-25 04:30:00,4,30,3,1682.03
2024-01-25 04:35:00,4,35,3,1677.38
2024-01-25 04:40:00,4,40,3,1680.82
2024-01-25 04:45:00,4,45,3,1680.3
2024-01-25 04:50:00,4,50,3,1680.85
2024-01-25 04:55:00,4,55,3,1681.96
2024-01-25 05:00:00,5,0,3,3336.08
2024-01-25 05:05:00,5,5,3,3335.6
2024-01-25 05:10:00,5,10,3,11399.15
2024-01-25 05:15:00,5,15,3,11397.49
2024-01-25 05:20:00,5,20,3,11396.72
2024-01-25 05:25:00,5,25,3,3342.64
2024-01-25 05:30:00,5,30,3,10682.46
2024-01-25 05:35:00,5,35,3,10675.03
2024-01-25 05:40:00,5,40,3,10678.07
2024-01-25 05:45:00,5,45,3,10675.98
2024-01-25 05:50:00,5,50,3,10679.7
2024-01-25 05:55:00,5,55,3,10684.33
2024-01-25 06:00:00,6,0,3,19317.7
2024-01-25 06:05:00,6,5,3,19314.22
2024-01-25 06:10:00,6,10,3,19315.93
2024-01-25 06:15:00,6,15,3,19313.22
2024-01-25 06:20:00,6,20,3,11296.44
2024-01-25 06:25:00,6,25,3,11296.75
2024-01-25 06:30:00,6,30,3,4.6
2024-01-25 06:35:00,6,35,3,0.0
2024-01-25 06:40:00,6,40,3,4.86
2024-01-25 06:45:00,6,45,3,0.0
2024-01-25 06:50:00,6,50,3,0.0
2024-01-25 06:55:00,6,55,3,0.89
2024-01-25 07:00:00,7,0,3,695.42
2024-01-25 07:05:00,7,5,3,697.2
2024-01-25 07:10:00,7,10,3,702.91
2024-01-25 07:15:00,7,15,3,704.65
2024-01-25 07:20:00,7,20,3,704.58
2024-01-25 07:25:00,7,25,3,700.04
2024-01-25 07:30:00,7,30,3,2.23
2024-01-25 07:35:00,7,35,3,1.67
2024-01-25 07:40:00,7,40,3,3.71
2024-01-25 07:45:00,7,45,3,4.32
2024-01-25 07:50:00,7,50,3,0.0
2024-01-25 07:55:00,7,55,3,0.0
2024-01-25 08:00:00,8,0,3,695.21
2024-01-25 08:05:00,8,5,3,699.11
2024-01-25 08:10:00,8,10,3,698.16
2024-01-25 08:15:00,8,15,3,696.15
2024-01-25 08:20:00,8,20,3,702.22
2024-01-25 08:25:00,8,25,3,695.7
2024-01-25 08:30:00,8,30,3,0.0
2024-01-25 08:35:00,8,35,3,0.0
2024-01-25 08:40:00,8,40,3,0.0
2024-01-25 08:45:00,8,45,3,0.0
2024-01-25 08:50:00,8,50,3,1.73
2024-01-25 08:55:00,8,55,3,0.0
2024-01-25 09:00:00,9,0,3,1903.91
2024-01-25 09:05:00,9,5,3,1895.3
2024-01-25 09:10:00,9,10,3,1900.19
2024-01-25 09:15:00,9,15,3,1898.16
2024-01-25 09:20:00,9,20,3,1902.61
2024-01-25 09:25:00,9,25,3,1899.52
2024-01-25 09:30:00,9,30,3,1196.92
2024-01-25 09:35:00,9,35,3,1195.43
2024-01-25 09:40:00,9,40,3,1196.91
2024-01-25 09:45:00,9,45,3,1197.81
2024-01-25 09:50:00,9,50,3,1199.61
2024-01-25 09:55:00,9,55,3,1197.91
2024-01-25 10:00:00,10,0,3,1897.31
2024-01-25 10:05:00,10,5,3,1896.16
2024-01-25 10:10:00,10,10,3,1898.76
2024-01-25 10:15:00,10,15,3,1897.98
2024-01-25 10:20:00,10,20,3,1903.64
2024-01-25 10:25:00,10,25,3,1902.25
2024-01-25 10:30:00,10,30,3,1204.52
2024-01-25 10:35:00,10,35,3,1200.22
2024-01-25 10:40:00,10,40,3,1202.31
2024-01-25 10:45:00,10,45,3,1195.77
2024-01-25 10:50:00,10,50,3,1197.68
2024-01-25 10:55:00,10,55,3,1202.62
2024-01-25 11:00:00,11,0,3,3204.91
2024-01-25 11:05:00,11,5,3,3203.59
2024-01-25 11:10:00,11,10,3,3195.4
2024-01-25 11:15:00,11,15,3,3196.11
2024-01-25 11:20:00,11,20,3,3197.59
2024-01-25 11:25:00,11,25,3,3203.68
2024-01-25 11:30:00,11,30,3,2503.49
2024-01-25 11:35:00,11,35,3,2500.68
2024-01-25 11:40:00,11,40,3,2500.39
2024-01-25 11:45:00,11,45,3,2502.91
2024-01-25 11:50:00,11,50,3,2498.5
2024-01-25 11:55:00,11,55,3,2499.26
2024-01-25 12:00:00,12,0,3,3204.5
2024-01-25 12:05:00,12,5,3,3196.56
2024-01-25 12:10:00,12,10,3,3195.26
2024-01-25 12:15:00,12,15,3,3195.98
2024-01-25 12:20:00,12,20,3,3195.34
2024-01-25 12:25:00,12,25,3,3198.84
2024-01-25 12:30:00,12,30,3,2498.23
2024-01-25 12:35:00,12,35,3,2500.06
2024-01-25 12:40:00,12,40,3,2497.74
2024-01-25 12:45:00,12,45,3,2504.0
2024-01-25 12:50:00,12,50,3,2500.48
2024-01-25 12:55:00,12,55,3,2495.74
2024-01-25 13:00:00,13,0,3,704.05
2024-01-25 13:05:00,13,5,3,695.76
2024-01-25 13:10:00,13,10,3,703.04
2024-01-25 13:15:00,13,15,3,699.68
2024-01-25 13:20:00,13,20,3,698.84
2024-01-25 13:25:00,13,25,3,697.01
2024-01-25 13:30:00,13,30,3,0.0
2024-01-25 13:35:00,13,35,3,0.0
2024-01-25 13:40:00,13,40,3,0.0
2024-01-25 13:45:00,13,45,3,0.0
2024-01-25 13:50:00,13,50,3,0.0
2024-01-25 13:55:00,13,55,3,0.0
2024-01-25 14:00:00,14,0,3,2174.0
2024-01-25 14:05:00,14,5,3,2165.53
2024-01-25 14:10:00,14,10,3,2168.74
2024-01-25 14:15:00,14,15,3,2170.86
2024-01-25 14:20:00,14,20,3,2172.84
2024-01-25 14:25:00,14,25,3,2165.29
2024-01-25 14:30:00,14,30,3,1467.13
2024-01-25 14:35:00,14,35,3,1474.66
2024-01-25 14:40:00,14,40,3,1474.52
2024-01-25 14:45:00,14,45,3,1472.18
2024-01-25 14:50:00,14,50,3,1472.98
2024-01-25 14:55:00,14,55,3,1472.76
2024-01-25 15:00:00,15,0,3,2143.7
2024-01-25 15:05:00,15,5,3,2135.01
2024-01-25 15:10:00,15,10,3,2143.64
2024-01-25 15:15:00,15,15,3,2138.32
2024-01-25 15:20:00,15,20,3,2143.06
2024-01-25 15:25:00,15,25,3,2143.47
2024-01-25 15:30:00,15,30,3,1441.03
2024-01-25 15:35:00,15,35,3,1443.32
2024-01-25 15:40:00,15,40,3,1435.89
2024-01-25 15:45:00,15,45,3,1441.97
2024-01-25 15:50:00,15,50,3,1443.87
2024-01-25 15:55:00,15,55,3,1443.05
2024-01-25 16:00:00,16,0,3,2135.85
2024-01-25 16:05:00,16,5,3,2136.62
2024-01-25 16:10:00,16,10,3,2136.38
2024-01-25 16:15:00,16,15,3,2143.06
2024-01-25 16:20:00,16,20,3,2141.42
2024-01-25 16:25:00,16,25,3,2143.24
2024-01-25 16:30:00,16,30,3,1436.68
2024-01-25 16:35:00,16,35,3,1435.77
2024-01-25 16:40:00,16,40,3,1440.91
2024-01-25 16:45:00,16,45,3,1437.31
2024-01-25 16:50:00,16,50,3,1444.6
2024-01-25 16:55:00,16,55,3,1439.69
2024-01-25 17:00:00,17,0,3,2140.36
2024-01-25 17:05:00,17,5,3,2136.38
2024-01-25 17:10:00,17,10,3,2141.29
2024-01-25 17:15:00,17,15,3,2136.9
2024-01-25 17:20:00,17,20,3,2137.93
2024-01-25 17:25:00,17,25,3,2142.26
2024-01-25 17:30:00,17,30,3,1440.43
2024-01-25 17:35:00,17,35,3,1438.5
2024-01-25 17:40:00,17,40,3,1438.73
2024-01-25 17:45:00,17,45,3,1443.25
2024-01-25 17:50:00,17,50,3,1443.37
2024-01-25 17:55:00,17,55,3,1442.38
2024-01-25 18:00:00,18,0,3,2218.85
2024-01-25 18:05:00,18,5,3,2220.07
2024-01-25 18:10:00,18,10,3,2220.19
2024-01-25 18:15:00,18,15,3,2220.58
2024-01-25 18:20:00,18,20,3,2221.33
2024-01-25 18:25:00,18,25,3,2220.06
2024-01-25 18:30:00,18,30,3,1518.07
2024-01-25 18:35:00,18,35,3,1518.97
2024-01-25 18:40:00,18,40,3,1523.03
2024-01-25 18:45:00,18,45,3,1521.59
2024-01-25 18:50:00,18,50,3,1517.25
2024-01-25 18:55:00,18,55,3,1518.83
2024-01-25 19:00:00,19,0,3,3337.63
2024-01-25 19:05:00,19,5,3,3342.99
2024-01-25 19:10:00,19,10,3,3339.85
2024-01-25 19:15:00,19,15,3,3341.4
2024-01-25 19:20:00,19,20,3,3341.47
2024-01-25 19:25:00,19,25,3,3339.67
2024-01-25 19:30:00,19,30,3,2627.56
2024-01-25 19:35:00,19,35,3,2623.3
2024-01-25 19:40:00,19,40,3,2626.06
2024-01-25 19:45:00,19,45,3,2623.18
2024-01-25 19:50:00,19,50,3,2626.01
2024-01-25 19:55:00,19,55,3,2629.94
2024-01-25 20:00:00,20,0,3,2700.84
2024-01-25 20:05:00,20,5,3,2708.42
2024-01-25 20:10:00,20,10,3,2707.67
2024-01-25 20:15:00,20,15,3,2702.68
2024-01-25 20:20:00,20,20,3,2707.2
2024-01-25 20:25:00,20,25,3,2704.95
2024-01-25 20:30:00,20,30,3,2006.6
2024-01-25 20:35:00,20,35,3,2000.03
2024-01-25 20:40:00,20,40,3,2001.0
2024-01-25 20:45:00,20,45,3,2007.99
2024-01-25 20:50:00,20,50,3,2006.79
2024-01-25 20:55:00,20,55,3,2002.72
2024-01-25 21:00:00,21,0,3,2700.3
2024-01-25 21:05:00,21,5,3,2708.45
2024-01-25 21:10:00,21,10,3,2708.39
2024-01-25 21:15:00,21,15,3,2702.59
2024-01-25 21:20:00,21,20,3,2704.21
2024-01-25 21:25:00,21,25,3,2708.7
2024-01-25 21:30:00,21,30,3,2008.54
2024-01-25 21:35:00,21,35,3,2008.01
2024-01-25 21:40:00,21,40,3,2004.64
2024-01-25 21:45:00,21,45,3,2004.85
2024-01-25 21:50:00,21,50,3,2002.05
2024-01-25 21:55:00,21,55,3,2002.42
2024-01-25 22:00:00,22,0,3,2384.41
2024-01-25 22:05:00,22,5,3,2383.27
2024-01-25 22:10:00,22,10,3,2378.55
2024-01-25 22:15:00,22,15,3,2383.48
2024-01-25 22:20:00,22,20,3,2380.32
2024-01-25 22:25:00,22,25,3,2376.23
2024-01-25 22:30:00,22,30,3,1683.26
2024-01-25 22:35:00,22,35,3,1675.64
2024-01-25 22:40:00,22,40,3,1680.04
2024-01-25 22:45:00,22,45,3,1679.87
2024-01-25 22:50:00,22,50,3,1682.16
2024-01-25 22:55:00,22,55,3,1677.0
2024-01-25 23:00:00,23,0,3,2380.24
2024-01-25 23:05:00,23,5,3,2375.49
2024-01-25 23:10:00,23,10,3,2383.49
2024-01-25 23:15:00,23,15,3,2377.51
2024-01-25 23:20:00,23,20,3,2377.0
2024-01-25 23:25:00,23,25,3,2384.44
2024-01-25 23:30:00,23,30,3,1684.4
2024-01-25 23:35:00,23,35,3,1677.32
2024-01-25 23:40:00,23,40,3,1680.22
2024-01-25 23:45:00,23,45,3,1677.32
2024-01-25 23:50:00,23,50,3,1677.02
2024-01-25 23:55:00,23,55,3,1684.8
2024-01-26 00:00:00,0,0,4,2383.22
2024-01-26 00:05:00,0,5,4,2379.01
2024-01-26 00:10:00,0,10,4,2379.33
2024-01-26 00:15:00,0,15,4,2383.98
2024-01-26 00:20:00,0,20,4,2377.53
2024-01-26 00:25:00,0,25,4,2376.73
2024-01-26 00:30:00,0,30,4,1683.64
2024-01-26 00:35:00,0,35,4,1679.12
2024-01-26 00:40:00,0,40,4,1676.57
2024-01-26 00:45:00,0,45,4,1680.16
2024-01-26 00:50:00,0,50,4,1681.13
2024-01-26 00:55:00,0,55,4,1678.06
2024-01-26 01:00:00,1,0,4,2380.41
2024-01-26 01:05:00,1,5,4,2379.52
2024-01-26 01:10:00,1,10,4,2384.89
2024-01-26 01:15:00,1,15,4,2377.23
2024-01-26 01:20:00,1,20,4,2380.77
2024-01-26 01:25:00,1,25,4,2384.74
2024-01-26 01:30:00,1,30,4,1678.22
2024-01-26 01:35:00,1,35,4,1676.15
2024-01-26 01:40:00,1,40,4,1679.06
2024-01-26 01:45:00,1,45,4,1675.66
2024-01-26 01:50:00,1,50,4,1683.87
2024-01-26 01:55:00,1,55,4,1683.38
2024-01-26 02:00:00,2,0,4,2378.41
2024-01-26 02:05:00,2,5,4,2380.32
2024-01-26 02:10:00,2,10,4,2378.68
2024-01-26 02:15:00,2,15,4,2376.81
2024-01-26 02:20:00,2,20,4,2384.85
2024-01-26 02:25:00,2,25,4,2376.76
2024-01-26 02:30:00,2,30,4,1677.9
2024-01-26 02:35:00,2,35,4,1684.09
2024-01-26 02:40:00,2,40,4,1680.85
2024-01-26 02:45:00,2,45,4,1678.63
2024-01-26 02:50:00,2,50,4,1684.41
2024-01-26 02:55:00,2,55,4,1681.82
2024-01-26 03:00:00,3,0,4,2383.04
2024-01-26 03:05:00,3,5,4,2383.56
2024-01-26 03:10:00,3,10,4,2382.68
2024-01-26 03:15:00,3,15,4,2376.65
2024-01-26 03:20:00,3,20,4,2382.95
2024-01-26 03:25:00,3,25,4,2378.04
2024-01-26 03:30:00,3,30,4,1677.44
2024-01-26 03:35:00,3,35,4,1677.31
2024-01-26 03:40:00,3,40,4,1680.09
2024-01-26 03:45:00,3,45,4,1684.02
2024-01-26 03:50:00,3,50,4,1679.49
2024-01-26 03:55:00,3,55,4,1677.13
2024-01-26 04:00:00,4,0,4,2381.58
2024-01-26 04:05:00,4,5,4,2377.71
2024-01-26 04:10:00,4,10,4,2376.18
2024-01-26 04:15:00,4,15,4,2384.06
2024-01-26 04:20:00,4,20,4,2380.03
2024-01-26 04:25:00,4,25,4,2384.71
2024-01-26 04:30:00,4,30,4,1681.36
2024-01-26 04:35:00,4,35,4,1678.7
2024-01-26 04:40:00,4,40,4,1683.88
2024-01-26 04:45:00,4,45,4,1683.17
2024-01-26 04:50:00,4,50,4,1675.41
2024-01-26 04:55:00,4,55,4,1682.21
2024-01-26 05:00:00,5,0,4,3341.2
2024-01-26 05:05:00,5,5,4,3341.43
2024-01-26 05:10:00,5,10,4,11396.91
2024-01-26 05:15:00,5,15,4,11392.4
2024-01-26 05:20:00,5,20,4,11394.39
2024-01-26 05:25:00,5,25,4,3336.51
2024-01-26 05:30:00,5,30,4,10681.11
2024-01-26 05:35:00,5,35,4,10682.25
2024-01-26 05:40:00,5,40,4,10683.11
2024-01-26 05:45:00,5,45,4,10681.79
2024-01-26 05:50:00,5,50,4,10677.22
2024-01-26 05:55:00,5,55,4,10675.46
2024-01-26 06:00:00,6,0,4,19319.04
2024-01-26 06:05:00,6,5,4,19312.08
2024-01-26 06:10:00,6,10,4,19315.14
2024-01-26 06:15:00,6,15,4,19319.24
2024-01-26 06:20:00,6,20,4,11301.29
2024-01-26 06:25:00,6,25,4,11301.4
2024-01-26 06:30:00,6,30,4,0.0
2024-01-26 06:35:00,6,35,4,3.61
2024-01-26 06:40:00,6,40,4,0.0
